filepath,speaker_id,class_label
C:\STREAMSENSE\data\raw\yes\72242187_nohash_0.wav,1075,0
C:\STREAMSENSE\data\raw\yes\72242187_nohash_1.wav,1075,0
C:\STREAMSENSE\data\raw\yes\72242187_nohash_2.wav,1075,0
C:\STREAMSENSE\data\raw\yes\72242187_nohash_3.wav,1075,0
C:\STREAMSENSE\data\raw\yes\72242187_nohash_4.wav,1075,0
C:\STREAMSENSE\data\raw\no\72242187_nohash_0.wav,1075,1
C:\STREAMSENSE\data\raw\no\72242187_nohash_1.wav,1075,1
C:\STREAMSENSE\data\raw\no\72242187_nohash_2.wav,1075,1
C:\STREAMSENSE\data\raw\no\72242187_nohash_3.wav,1075,1
C:\STREAMSENSE\data\raw\no\72242187_nohash_4.wav,1075,1
C:\STREAMSENSE\data\raw\up\72242187_nohash_0.wav,1075,2
C:\STREAMSENSE\data\raw\up\72242187_nohash_1.wav,1075,2
C:\STREAMSENSE\data\raw\up\72242187_nohash_2.wav,1075,2
C:\STREAMSENSE\data\raw\up\72242187_nohash_3.wav,1075,2
C:\STREAMSENSE\data\raw\up\72242187_nohash_4.wav,1075,2
C:\STREAMSENSE\data\raw\down\72242187_nohash_0.wav,1075,3
C:\STREAMSENSE\data\raw\down\72242187_nohash_1.wav,1075,3
C:\STREAMSENSE\data\raw\down\72242187_nohash_2.wav,1075,3
C:\STREAMSENSE\data\raw\down\72242187_nohash_3.wav,1075,3
C:\STREAMSENSE\data\raw\down\72242187_nohash_4.wav,1075,3
C:\STREAMSENSE\data\raw\left\72242187_nohash_0.wav,1075,4
C:\STREAMSENSE\data\raw\left\72242187_nohash_1.wav,1075,4
C:\STREAMSENSE\data\raw\left\72242187_nohash_2.wav,1075,4
C:\STREAMSENSE\data\raw\left\72242187_nohash_3.wav,1075,4
C:\STREAMSENSE\data\raw\left\72242187_nohash_4.wav,1075,4
C:\STREAMSENSE\data\raw\right\72242187_nohash_0.wav,1075,5
C:\STREAMSENSE\data\raw\right\72242187_nohash_1.wav,1075,5
C:\STREAMSENSE\data\raw\right\72242187_nohash_2.wav,1075,5
C:\STREAMSENSE\data\raw\right\72242187_nohash_3.wav,1075,5
C:\STREAMSENSE\data\raw\right\72242187_nohash_4.wav,1075,5
C:\STREAMSENSE\data\raw\on\72242187_nohash_0.wav,1075,6
C:\STREAMSENSE\data\raw\on\72242187_nohash_1.wav,1075,6
C:\STREAMSENSE\data\raw\on\72242187_nohash_2.wav,1075,6
C:\STREAMSENSE\data\raw\on\72242187_nohash_3.wav,1075,6
C:\STREAMSENSE\data\raw\on\72242187_nohash_4.wav,1075,6
C:\STREAMSENSE\data\raw\off\72242187_nohash_0.wav,1075,7
C:\STREAMSENSE\data\raw\off\72242187_nohash_1.wav,1075,7
C:\STREAMSENSE\data\raw\off\72242187_nohash_2.wav,1075,7
C:\STREAMSENSE\data\raw\off\72242187_nohash_3.wav,1075,7
C:\STREAMSENSE\data\raw\off\72242187_nohash_4.wav,1075,7
C:\STREAMSENSE\data\raw\stop\72242187_nohash_0.wav,1075,8
C:\STREAMSENSE\data\raw\stop\72242187_nohash_1.wav,1075,8
C:\STREAMSENSE\data\raw\stop\72242187_nohash_2.wav,1075,8
C:\STREAMSENSE\data\raw\stop\72242187_nohash_3.wav,1075,8
C:\STREAMSENSE\data\raw\go\72242187_nohash_0.wav,1075,9
C:\STREAMSENSE\data\raw\go\72242187_nohash_1.wav,1075,9
C:\STREAMSENSE\data\raw\go\72242187_nohash_2.wav,1075,9
C:\STREAMSENSE\data\raw\go\72242187_nohash_3.wav,1075,9
C:\STREAMSENSE\data\raw\go\72242187_nohash_4.wav,1075,9
C:\STREAMSENSE\data\raw\yes\cc8b3228_nohash_0.wav,1926,0
C:\STREAMSENSE\data\raw\yes\cc8b3228_nohash_1.wav,1926,0
C:\STREAMSENSE\data\raw\yes\cc8b3228_nohash_2.wav,1926,0
C:\STREAMSENSE\data\raw\no\cc8b3228_nohash_0.wav,1926,1
C:\STREAMSENSE\data\raw\no\cc8b3228_nohash_1.wav,1926,1
C:\STREAMSENSE\data\raw\no\cc8b3228_nohash_2.wav,1926,1
C:\STREAMSENSE\data\raw\no\cc8b3228_nohash_3.wav,1926,1
C:\STREAMSENSE\data\raw\up\cc8b3228_nohash_0.wav,1926,2
C:\STREAMSENSE\data\raw\up\cc8b3228_nohash_1.wav,1926,2
C:\STREAMSENSE\data\raw\up\cc8b3228_nohash_2.wav,1926,2
C:\STREAMSENSE\data\raw\down\cc8b3228_nohash_0.wav,1926,3
C:\STREAMSENSE\data\raw\down\cc8b3228_nohash_1.wav,1926,3
C:\STREAMSENSE\data\raw\down\cc8b3228_nohash_2.wav,1926,3
C:\STREAMSENSE\data\raw\down\cc8b3228_nohash_3.wav,1926,3
C:\STREAMSENSE\data\raw\down\cc8b3228_nohash_4.wav,1926,3
C:\STREAMSENSE\data\raw\left\cc8b3228_nohash_0.wav,1926,4
C:\STREAMSENSE\data\raw\left\cc8b3228_nohash_1.wav,1926,4
C:\STREAMSENSE\data\raw\right\cc8b3228_nohash_0.wav,1926,5
C:\STREAMSENSE\data\raw\right\cc8b3228_nohash_1.wav,1926,5
C:\STREAMSENSE\data\raw\right\cc8b3228_nohash_2.wav,1926,5
C:\STREAMSENSE\data\raw\on\cc8b3228_nohash_0.wav,1926,6
C:\STREAMSENSE\data\raw\on\cc8b3228_nohash_1.wav,1926,6
C:\STREAMSENSE\data\raw\on\cc8b3228_nohash_2.wav,1926,6
C:\STREAMSENSE\data\raw\on\cc8b3228_nohash_3.wav,1926,6
C:\STREAMSENSE\data\raw\off\cc8b3228_nohash_0.wav,1926,7
C:\STREAMSENSE\data\raw\off\cc8b3228_nohash_1.wav,1926,7
C:\STREAMSENSE\data\raw\off\cc8b3228_nohash_2.wav,1926,7
C:\STREAMSENSE\data\raw\stop\cc8b3228_nohash_0.wav,1926,8
C:\STREAMSENSE\data\raw\stop\cc8b3228_nohash_1.wav,1926,8
C:\STREAMSENSE\data\raw\stop\cc8b3228_nohash_2.wav,1926,8
C:\STREAMSENSE\data\raw\stop\cc8b3228_nohash_3.wav,1926,8
C:\STREAMSENSE\data\raw\stop\cc8b3228_nohash_4.wav,1926,8
C:\STREAMSENSE\data\raw\go\cc8b3228_nohash_0.wav,1926,9
C:\STREAMSENSE\data\raw\go\cc8b3228_nohash_1.wav,1926,9
C:\STREAMSENSE\data\raw\go\cc8b3228_nohash_2.wav,1926,9
C:\STREAMSENSE\data\raw\go\cc8b3228_nohash_3.wav,1926,9
C:\STREAMSENSE\data\raw\no\c7aa72e6_nohash_0.wav,1874,1
C:\STREAMSENSE\data\raw\no\c7aa72e6_nohash_1.wav,1874,1
C:\STREAMSENSE\data\raw\up\c7aa72e6_nohash_0.wav,1874,2
C:\STREAMSENSE\data\raw\up\c7aa72e6_nohash_1.wav,1874,2
C:\STREAMSENSE\data\raw\up\c7aa72e6_nohash_2.wav,1874,2
C:\STREAMSENSE\data\raw\down\c7aa72e6_nohash_0.wav,1874,3
C:\STREAMSENSE\data\raw\down\c7aa72e6_nohash_1.wav,1874,3
C:\STREAMSENSE\data\raw\right\c7aa72e6_nohash_0.wav,1874,5
C:\STREAMSENSE\data\raw\on\c7aa72e6_nohash_0.wav,1874,6
C:\STREAMSENSE\data\raw\on\c7aa72e6_nohash_1.wav,1874,6
C:\STREAMSENSE\data\raw\stop\c7aa72e6_nohash_0.wav,1874,8
C:\STREAMSENSE\data\raw\go\c7aa72e6_nohash_0.wav,1874,9
C:\STREAMSENSE\data\raw\go\c7aa72e6_nohash_1.wav,1874,9
C:\STREAMSENSE\data\raw\go\c7aa72e6_nohash_2.wav,1874,9
C:\STREAMSENSE\data\raw\yes\14c7b073_nohash_0.wav,178,0
C:\STREAMSENSE\data\raw\yes\14c7b073_nohash_1.wav,178,0
C:\STREAMSENSE\data\raw\yes\14c7b073_nohash_2.wav,178,0
C:\STREAMSENSE\data\raw\yes\14c7b073_nohash_3.wav,178,0
C:\STREAMSENSE\data\raw\yes\14c7b073_nohash_4.wav,178,0
C:\STREAMSENSE\data\raw\no\14c7b073_nohash_0.wav,178,1
C:\STREAMSENSE\data\raw\no\14c7b073_nohash_1.wav,178,1
C:\STREAMSENSE\data\raw\no\14c7b073_nohash_2.wav,178,1
C:\STREAMSENSE\data\raw\no\14c7b073_nohash_3.wav,178,1
C:\STREAMSENSE\data\raw\no\14c7b073_nohash_4.wav,178,1
C:\STREAMSENSE\data\raw\up\14c7b073_nohash_0.wav,178,2
C:\STREAMSENSE\data\raw\up\14c7b073_nohash_1.wav,178,2
C:\STREAMSENSE\data\raw\up\14c7b073_nohash_2.wav,178,2
C:\STREAMSENSE\data\raw\up\14c7b073_nohash_3.wav,178,2
C:\STREAMSENSE\data\raw\up\14c7b073_nohash_4.wav,178,2
C:\STREAMSENSE\data\raw\down\14c7b073_nohash_0.wav,178,3
C:\STREAMSENSE\data\raw\down\14c7b073_nohash_1.wav,178,3
C:\STREAMSENSE\data\raw\down\14c7b073_nohash_2.wav,178,3
C:\STREAMSENSE\data\raw\left\14c7b073_nohash_0.wav,178,4
C:\STREAMSENSE\data\raw\left\14c7b073_nohash_1.wav,178,4
C:\STREAMSENSE\data\raw\left\14c7b073_nohash_2.wav,178,4
C:\STREAMSENSE\data\raw\left\14c7b073_nohash_3.wav,178,4
C:\STREAMSENSE\data\raw\left\14c7b073_nohash_4.wav,178,4
C:\STREAMSENSE\data\raw\right\14c7b073_nohash_0.wav,178,5
C:\STREAMSENSE\data\raw\right\14c7b073_nohash_1.wav,178,5
C:\STREAMSENSE\data\raw\right\14c7b073_nohash_2.wav,178,5
C:\STREAMSENSE\data\raw\right\14c7b073_nohash_3.wav,178,5
C:\STREAMSENSE\data\raw\right\14c7b073_nohash_4.wav,178,5
C:\STREAMSENSE\data\raw\on\14c7b073_nohash_0.wav,178,6
C:\STREAMSENSE\data\raw\on\14c7b073_nohash_1.wav,178,6
C:\STREAMSENSE\data\raw\on\14c7b073_nohash_2.wav,178,6
C:\STREAMSENSE\data\raw\on\14c7b073_nohash_3.wav,178,6
C:\STREAMSENSE\data\raw\off\14c7b073_nohash_0.wav,178,7
C:\STREAMSENSE\data\raw\off\14c7b073_nohash_1.wav,178,7
C:\STREAMSENSE\data\raw\off\14c7b073_nohash_2.wav,178,7
C:\STREAMSENSE\data\raw\off\14c7b073_nohash_3.wav,178,7
C:\STREAMSENSE\data\raw\off\14c7b073_nohash_4.wav,178,7
C:\STREAMSENSE\data\raw\stop\14c7b073_nohash_0.wav,178,8
C:\STREAMSENSE\data\raw\stop\14c7b073_nohash_1.wav,178,8
C:\STREAMSENSE\data\raw\stop\14c7b073_nohash_2.wav,178,8
C:\STREAMSENSE\data\raw\stop\14c7b073_nohash_3.wav,178,8
C:\STREAMSENSE\data\raw\stop\14c7b073_nohash_4.wav,178,8
C:\STREAMSENSE\data\raw\go\14c7b073_nohash_0.wav,178,9
C:\STREAMSENSE\data\raw\go\14c7b073_nohash_1.wav,178,9
C:\STREAMSENSE\data\raw\go\14c7b073_nohash_2.wav,178,9
C:\STREAMSENSE\data\raw\go\14c7b073_nohash_3.wav,178,9
C:\STREAMSENSE\data\raw\no\ea7ca285_nohash_0.wav,2193,1
C:\STREAMSENSE\data\raw\down\ea7ca285_nohash_0.wav,2193,3
C:\STREAMSENSE\data\raw\left\ea7ca285_nohash_0.wav,2193,4
C:\STREAMSENSE\data\raw\left\ea7ca285_nohash_1.wav,2193,4
C:\STREAMSENSE\data\raw\right\ea7ca285_nohash_0.wav,2193,5
C:\STREAMSENSE\data\raw\yes\8353fea1_nohash_0.wav,1218,0
C:\STREAMSENSE\data\raw\no\8353fea1_nohash_0.wav,1218,1
C:\STREAMSENSE\data\raw\up\8353fea1_nohash_0.wav,1218,2
C:\STREAMSENSE\data\raw\left\8353fea1_nohash_0.wav,1218,4
C:\STREAMSENSE\data\raw\left\8353fea1_nohash_1.wav,1218,4
C:\STREAMSENSE\data\raw\off\8353fea1_nohash_0.wav,1218,7
C:\STREAMSENSE\data\raw\no\1995cf9e_nohash_0.wav,232,1
C:\STREAMSENSE\data\raw\no\1995cf9e_nohash_1.wav,232,1
C:\STREAMSENSE\data\raw\no\1995cf9e_nohash_2.wav,232,1
C:\STREAMSENSE\data\raw\no\1995cf9e_nohash_3.wav,232,1
C:\STREAMSENSE\data\raw\left\1995cf9e_nohash_0.wav,232,4
C:\STREAMSENSE\data\raw\left\1995cf9e_nohash_1.wav,232,4
C:\STREAMSENSE\data\raw\on\1995cf9e_nohash_0.wav,232,6
C:\STREAMSENSE\data\raw\off\1995cf9e_nohash_0.wav,232,7
C:\STREAMSENSE\data\raw\go\1995cf9e_nohash_0.wav,232,9
C:\STREAMSENSE\data\raw\go\1995cf9e_nohash_1.wav,232,9
C:\STREAMSENSE\data\raw\down\a5527c48_nohash_0.wav,1534,3
C:\STREAMSENSE\data\raw\left\a5527c48_nohash_0.wav,1534,4
C:\STREAMSENSE\data\raw\right\a5527c48_nohash_0.wav,1534,5
C:\STREAMSENSE\data\raw\down\cd3331a6_nohash_0.wav,1933,3
C:\STREAMSENSE\data\raw\left\cd3331a6_nohash_0.wav,1933,4
C:\STREAMSENSE\data\raw\left\cd3331a6_nohash_1.wav,1933,4
C:\STREAMSENSE\data\raw\on\cd3331a6_nohash_0.wav,1933,6
C:\STREAMSENSE\data\raw\on\cd3331a6_nohash_1.wav,1933,6
C:\STREAMSENSE\data\raw\go\cd3331a6_nohash_0.wav,1933,9
C:\STREAMSENSE\data\raw\yes\37a3cd33_nohash_0.wav,523,0
C:\STREAMSENSE\data\raw\no\37a3cd33_nohash_0.wav,523,1
C:\STREAMSENSE\data\raw\up\37a3cd33_nohash_0.wav,523,2
C:\STREAMSENSE\data\raw\up\37a3cd33_nohash_1.wav,523,2
C:\STREAMSENSE\data\raw\right\37a3cd33_nohash_0.wav,523,5
C:\STREAMSENSE\data\raw\right\37a3cd33_nohash_1.wav,523,5
C:\STREAMSENSE\data\raw\right\37a3cd33_nohash_2.wav,523,5
C:\STREAMSENSE\data\raw\on\37a3cd33_nohash_0.wav,523,6
C:\STREAMSENSE\data\raw\off\37a3cd33_nohash_0.wav,523,7
C:\STREAMSENSE\data\raw\stop\37a3cd33_nohash_0.wav,523,8
C:\STREAMSENSE\data\raw\yes\4ec7d027_nohash_0.wav,736,0
C:\STREAMSENSE\data\raw\up\4ec7d027_nohash_0.wav,736,2
C:\STREAMSENSE\data\raw\up\4ec7d027_nohash_1.wav,736,2
C:\STREAMSENSE\data\raw\down\4ec7d027_nohash_0.wav,736,3
C:\STREAMSENSE\data\raw\left\4ec7d027_nohash_0.wav,736,4
C:\STREAMSENSE\data\raw\left\4ec7d027_nohash_1.wav,736,4
C:\STREAMSENSE\data\raw\left\4ec7d027_nohash_2.wav,736,4
C:\STREAMSENSE\data\raw\stop\4ec7d027_nohash_0.wav,736,8
C:\STREAMSENSE\data\raw\go\4ec7d027_nohash_0.wav,736,9
C:\STREAMSENSE\data\raw\go\4ec7d027_nohash_1.wav,736,9
C:\STREAMSENSE\data\raw\yes\e3411931_nohash_0.wav,2126,0
C:\STREAMSENSE\data\raw\up\e3411931_nohash_0.wav,2126,2
C:\STREAMSENSE\data\raw\up\e3411931_nohash_1.wav,2126,2
C:\STREAMSENSE\data\raw\on\e3411931_nohash_0.wav,2126,6
C:\STREAMSENSE\data\raw\on\e3411931_nohash_1.wav,2126,6
C:\STREAMSENSE\data\raw\go\e3411931_nohash_0.wav,2126,9
C:\STREAMSENSE\data\raw\go\e3411931_nohash_1.wav,2126,9
C:\STREAMSENSE\data\raw\yes\5eb5fc74_nohash_0.wav,869,0
C:\STREAMSENSE\data\raw\yes\5eb5fc74_nohash_1.wav,869,0
C:\STREAMSENSE\data\raw\left\5eb5fc74_nohash_0.wav,869,4
C:\STREAMSENSE\data\raw\right\5eb5fc74_nohash_0.wav,869,5
C:\STREAMSENSE\data\raw\on\5eb5fc74_nohash_0.wav,869,6
C:\STREAMSENSE\data\raw\on\5eb5fc74_nohash_1.wav,869,6
C:\STREAMSENSE\data\raw\stop\5eb5fc74_nohash_0.wav,869,8
C:\STREAMSENSE\data\raw\go\5eb5fc74_nohash_0.wav,869,9
C:\STREAMSENSE\data\raw\go\5eb5fc74_nohash_1.wav,869,9
C:\STREAMSENSE\data\raw\yes\4a1e736b_nohash_0.wav,697,0
C:\STREAMSENSE\data\raw\yes\4a1e736b_nohash_1.wav,697,0
C:\STREAMSENSE\data\raw\yes\4a1e736b_nohash_2.wav,697,0
C:\STREAMSENSE\data\raw\yes\4a1e736b_nohash_3.wav,697,0
C:\STREAMSENSE\data\raw\yes\4a1e736b_nohash_4.wav,697,0
C:\STREAMSENSE\data\raw\no\4a1e736b_nohash_0.wav,697,1
C:\STREAMSENSE\data\raw\no\4a1e736b_nohash_1.wav,697,1
C:\STREAMSENSE\data\raw\no\4a1e736b_nohash_2.wav,697,1
C:\STREAMSENSE\data\raw\no\4a1e736b_nohash_3.wav,697,1
C:\STREAMSENSE\data\raw\no\4a1e736b_nohash_4.wav,697,1
C:\STREAMSENSE\data\raw\up\4a1e736b_nohash_0.wav,697,2
C:\STREAMSENSE\data\raw\up\4a1e736b_nohash_1.wav,697,2
C:\STREAMSENSE\data\raw\up\4a1e736b_nohash_2.wav,697,2
C:\STREAMSENSE\data\raw\up\4a1e736b_nohash_3.wav,697,2
C:\STREAMSENSE\data\raw\up\4a1e736b_nohash_4.wav,697,2
C:\STREAMSENSE\data\raw\down\4a1e736b_nohash_0.wav,697,3
C:\STREAMSENSE\data\raw\down\4a1e736b_nohash_1.wav,697,3
C:\STREAMSENSE\data\raw\down\4a1e736b_nohash_2.wav,697,3
C:\STREAMSENSE\data\raw\down\4a1e736b_nohash_3.wav,697,3
C:\STREAMSENSE\data\raw\left\4a1e736b_nohash_0.wav,697,4
C:\STREAMSENSE\data\raw\left\4a1e736b_nohash_1.wav,697,4
C:\STREAMSENSE\data\raw\left\4a1e736b_nohash_2.wav,697,4
C:\STREAMSENSE\data\raw\left\4a1e736b_nohash_3.wav,697,4
C:\STREAMSENSE\data\raw\left\4a1e736b_nohash_4.wav,697,4
C:\STREAMSENSE\data\raw\right\4a1e736b_nohash_0.wav,697,5
C:\STREAMSENSE\data\raw\right\4a1e736b_nohash_1.wav,697,5
C:\STREAMSENSE\data\raw\right\4a1e736b_nohash_2.wav,697,5
C:\STREAMSENSE\data\raw\right\4a1e736b_nohash_3.wav,697,5
C:\STREAMSENSE\data\raw\on\4a1e736b_nohash_0.wav,697,6
C:\STREAMSENSE\data\raw\on\4a1e736b_nohash_1.wav,697,6
C:\STREAMSENSE\data\raw\on\4a1e736b_nohash_2.wav,697,6
C:\STREAMSENSE\data\raw\on\4a1e736b_nohash_3.wav,697,6
C:\STREAMSENSE\data\raw\off\4a1e736b_nohash_0.wav,697,7
C:\STREAMSENSE\data\raw\off\4a1e736b_nohash_1.wav,697,7
C:\STREAMSENSE\data\raw\off\4a1e736b_nohash_2.wav,697,7
C:\STREAMSENSE\data\raw\off\4a1e736b_nohash_3.wav,697,7
C:\STREAMSENSE\data\raw\off\4a1e736b_nohash_4.wav,697,7
C:\STREAMSENSE\data\raw\stop\4a1e736b_nohash_0.wav,697,8
C:\STREAMSENSE\data\raw\stop\4a1e736b_nohash_1.wav,697,8
C:\STREAMSENSE\data\raw\stop\4a1e736b_nohash_2.wav,697,8
C:\STREAMSENSE\data\raw\stop\4a1e736b_nohash_3.wav,697,8
C:\STREAMSENSE\data\raw\stop\4a1e736b_nohash_4.wav,697,8
C:\STREAMSENSE\data\raw\go\4a1e736b_nohash_0.wav,697,9
C:\STREAMSENSE\data\raw\go\4a1e736b_nohash_1.wav,697,9
C:\STREAMSENSE\data\raw\go\4a1e736b_nohash_2.wav,697,9
C:\STREAMSENSE\data\raw\go\4a1e736b_nohash_3.wav,697,9
C:\STREAMSENSE\data\raw\yes\fe31cb13_nohash_0.wav,2386,0
C:\STREAMSENSE\data\raw\up\fe31cb13_nohash_0.wav,2386,2
C:\STREAMSENSE\data\raw\right\fe31cb13_nohash_0.wav,2386,5
C:\STREAMSENSE\data\raw\off\fe31cb13_nohash_0.wav,2386,7
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_0.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_1.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_10.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_11.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_12.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_13.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_14.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_15.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_16.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_17.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_18.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_2.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_3.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_4.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_5.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_6.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_7.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_8.wav,2083,0
C:\STREAMSENSE\data\raw\yes\ddedba85_nohash_9.wav,2083,0
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_0.wav,2083,1
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_1.wav,2083,1
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_2.wav,2083,1
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_3.wav,2083,1
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_4.wav,2083,1
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_5.wav,2083,1
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_6.wav,2083,1
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_7.wav,2083,1
C:\STREAMSENSE\data\raw\no\ddedba85_nohash_8.wav,2083,1
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_0.wav,2083,2
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_1.wav,2083,2
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_2.wav,2083,2
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_3.wav,2083,2
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_4.wav,2083,2
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_5.wav,2083,2
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_6.wav,2083,2
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_7.wav,2083,2
C:\STREAMSENSE\data\raw\up\ddedba85_nohash_8.wav,2083,2
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_0.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_1.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_10.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_11.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_2.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_3.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_4.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_5.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_6.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_7.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_8.wav,2083,3
C:\STREAMSENSE\data\raw\down\ddedba85_nohash_9.wav,2083,3
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_0.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_1.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_10.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_11.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_2.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_3.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_4.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_5.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_6.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_7.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_8.wav,2083,4
C:\STREAMSENSE\data\raw\left\ddedba85_nohash_9.wav,2083,4
C:\STREAMSENSE\data\raw\right\ddedba85_nohash_0.wav,2083,5
C:\STREAMSENSE\data\raw\right\ddedba85_nohash_1.wav,2083,5
C:\STREAMSENSE\data\raw\right\ddedba85_nohash_2.wav,2083,5
C:\STREAMSENSE\data\raw\right\ddedba85_nohash_3.wav,2083,5
C:\STREAMSENSE\data\raw\right\ddedba85_nohash_4.wav,2083,5
C:\STREAMSENSE\data\raw\right\ddedba85_nohash_5.wav,2083,5
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_0.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_1.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_10.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_11.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_2.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_3.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_4.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_5.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_6.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_7.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_8.wav,2083,6
C:\STREAMSENSE\data\raw\on\ddedba85_nohash_9.wav,2083,6
C:\STREAMSENSE\data\raw\off\ddedba85_nohash_0.wav,2083,7
C:\STREAMSENSE\data\raw\off\ddedba85_nohash_1.wav,2083,7
C:\STREAMSENSE\data\raw\off\ddedba85_nohash_2.wav,2083,7
C:\STREAMSENSE\data\raw\off\ddedba85_nohash_3.wav,2083,7
C:\STREAMSENSE\data\raw\off\ddedba85_nohash_4.wav,2083,7
C:\STREAMSENSE\data\raw\off\ddedba85_nohash_5.wav,2083,7
C:\STREAMSENSE\data\raw\stop\ddedba85_nohash_0.wav,2083,8
C:\STREAMSENSE\data\raw\stop\ddedba85_nohash_1.wav,2083,8
C:\STREAMSENSE\data\raw\stop\ddedba85_nohash_2.wav,2083,8
C:\STREAMSENSE\data\raw\stop\ddedba85_nohash_3.wav,2083,8
C:\STREAMSENSE\data\raw\stop\ddedba85_nohash_4.wav,2083,8
C:\STREAMSENSE\data\raw\go\ddedba85_nohash_0.wav,2083,9
C:\STREAMSENSE\data\raw\go\ddedba85_nohash_1.wav,2083,9
C:\STREAMSENSE\data\raw\go\ddedba85_nohash_10.wav,2083,9
C:\STREAMSENSE\data\raw\go\ddedba85_nohash_11.wav,2083,9
C:\STREAMSENSE\data\raw\go\ddedba85_nohash_2.wav,2083,9
C:\STREAMSENSE\data\raw\go\ddedba85_nohash_3.wav,2083,9
C:\STREAMSENSE\data\raw\go\ddedba85_nohash_4.wav,2083,9
